x,y,z
1020,20,-133
988,47,-98
1039,-27,-137
973,39,-141
1012,12,-74
949,66,-121
1055,105,-125
1004,-39,-133
977,-8,-137
1039,78,-129
969,66,-145
988,90,-90
934,-35,-121
1039,94,-125
1020,-55,-105
1004,-78,-156
1000,74,-152
984,-43,-90
965,-78,-109
980,20,-121
1004,-31,-90
957,-86,-125
961,4,-113
1027,-43,-109
1027,-102,-141
949,27,-125
1039,8,-133
973,74,-129
1000,94,-94
988,47,-137
1020,39,-86
1043,27,-141
1043,20,-137
965,12,-98
973,39,-109
1008,-137,-94
965,63,-137
1031,63,-102
1023,39,-148
988,63,-113
980,-94,-113
996,35,-133
945,20,-113
988,59,-141
1047,0,-129
945,70,-125
1012,90,-70
988,-23,-129
957,8,-129
1031,-35,-117
992,-86,-152
1004,16,-152
1043,-55,-86
938,-43,-133
945,-12,-129
1004,94,-109
957,66,-121
1043,78,-109
949,-63,-133
1004,51,-133
1039,-51,-117
980,-74,-141
945,4,-117
1000,-51,-98
1008,-78,-125
953,39,-129
1020,0,-113
1008,70,-141
1043,105,-105
957,35,-117
1020,43,-82
1000,47,-121
1000,27,-137
1012,23,-133
973,55,-105
941,-125,-78
953,23,-137
1016,47,-90
1004,63,-145
1035,70,-125
898,-86,-105
992,47,-137
945,35,-113
961,63,-113
1035,-39,-105
1059,-86,-168
953,51,-137
1004,-39,-90
984,31,-148
961,8,-113
969,-59,-74
977,74,-137
1074,105,-129
941,-35,-152
1004,12,-160
1008,-59,-102
938,-74,-121
945,12,-105
1039,-59,-109
957,55,-125
980,125,-117
1027,-31,-156
992,74,-141
957,-74,-94
934,-43,-70
973,63,-141
1004,-55,-98
973,-43,-137
1000,12,-117
1062,-90,-145
1020,-35,-141
965,35,-148
984,27,-121
941,59,-117
980,90,-78
973,35,-145
1047,20,-90
953,98,-148
1023,63,-121
949,70,-109
1020,78,-121
1031,-109,-137
945,70,-152
1031,20,-117
977,74,-125
1004,94,-102
996,-55,-137
1000,47,-141
996,-59,-121
973,-63,-121
1000,-4,-148
1039,102,-121
934,66,-133
1039,59,-70
934,51,-133
977,12,-125
1020,-4,-121
973,59,-137
973,86,-63
973,31,-141
992,82,-98
984,39,-141
1027,55,-133
945,-86,-145
941,47,-137
1012,-31,-78
973,-82,-109
938,23,-113
1035,35,-78
988,70,-141
984,-43,-113
949,-8,-148
992,0,-137
1020,4,-74
965,63,-121
1031,98,-125
973,-31,-152
1035,-70,-129
1020,94,-121
957,-86,-137
945,16,-117
1012,-27,-90
1000,51,-109
949,23,-113
1008,-59,-156
996,74,-141
992,-74,-90
945,-51,-98
1004,70,-137
973,39,-113
945,63,-113
1051,102,-98
973,-31,-172
957,43,-133
1012,-74,-113
941,0,-109
1016,90,-78
984,-12,-137
1008,59,-133
957,-113,-113
1020,0,-141
1012,43,-160
973,23,-121
992,47,-125
1027,-102,-141
992,12,-141
984,59,-148
1000,51,-137
1000,63,-109
969,-105,-109
941,31,-125
1027,-39,-102
1012,20,-141
1043,78,-133
992,-98,-145
938,63,-133
996,-66,-66
1008,-55,-145
941,20,-90
1020,-16,-105
984,-102,-141
1035,16,-160
1043,-20,-113
961,-59,-133
1035,-70,-152
1023,78,-121
965,-113,-113
965,12,-129
1055,4,-113
1000,70,-141
1039,43,-148
973,70,-137
1000,94,-82
973,-39,-133
1012,55,-125
1000,-66,-121
1043,-55,-117
1008,0,-152
1016,-74,-109
969,-51,-125
887,43,-86
1012,-59,-109
1008,8,-113
1027,105,-113
1020,-23,-160
1027,55,-168
996,98,-102
949,63,-121
1004,86,-82
961,16,-129
1121,39,-152
1000,16,-129
977,66,-102
1020,-31,-121
945,8,-133
1012,23,-82
992,63,-137
1059,102,-117
992,90,-141
1039,105,-102
965,-66,-125
988,70,-113
1043,-55,-133
949,-47,-137
1062,86,-121
1020,-59,-113
1012,-66,-152
973,12,-137
969,-51,-90
926,-74,-74
957,47,-133
1004,-35,-98
969,-74,-129
1000,12,-148
1055,-55,-133
922,-66,-145
945,31,-117
996,47,-125
941,66,-109
1020,94,-98
977,51,-137
1043,39,-86
957,78,-148
1027,27,-133
953,27,-125
1004,51,-129
1039,-121,-121
945,27,-148
1035,74,-125
984,51,-137
984,63,-98
1004,51,-125
1043,63,-94
980,31,-156
984,8,-137
957,-59,-90
941,78,-109
1016,113,-102
934,-39,-145
965,-63,-137
1035,94,-117
977,74,-148
1020,86,-82
922,-47,-78
977,55,-137
1000,-63,-109
969,-35,-129
1008,63,-125
1043,-90,-145
1020,-31,-133
969,31,-141
988,27,-129
941,47,-113
1016,90,-78
969,12,-133
1055,16,-86
953,98,-148
1023,63,-125
949,-117,-113
953,20,-129
1062,31,-105
969,78,-156
1035,55,-129
980,66,-129
992,94,-94
949,-66,-117
977,55,-145
1023,-74,-117
984,-12,-129
996,4,-152
1035,-47,-113
941,-74,-137
891,20,-82
988,-51,-109
992,-20,-133
945,8,-117
1008,-43,-98
1027,63,-152
1020,98,-109
988,-8,-137
1000,86,-137
980,-74,-98
961,-66,-117
980,8,-121
1043,-59,-133
941,-51,-133
1055,-31,-125
1004,125,-117
1023,-70,-156
969,8,-137
973,-47,-90
922,-78,-70
965,31,-117
996,-20,-98
965,-78,-125
992,8,-141
1078,-59,-133
941,-63,-137
973,16,-113
949,59,-152
953,70,-117
988,-74,-78
1004,-47,-141
984,43,-148
1020,-66,-117
1027,27,-148
1047,4,-137
965,-16,-90
926,70,-105
1043,109,-105
949,-12,-137
934,4,-156
1020,-90,-129
973,59,-156
1023,70,-74
906,-16,-82
984,39,-129
992,-78,-117
973,4,-125
1082,39,-137
984,47,-152
1039,78,-113
922,-8,-125
930,20,-105
1031,43,-82
1023,55,-168
1020,70,-113
965,-55,-133
1047,-70,-105
1023,78,-129
941,74,-117
1031,82,-109
1031,-86,-145
969,82,-156
1035,27,-129
980,66,-125
1000,102,-86
973,-39,-125
977,63,-145
1020,-78,-121
969,-12,-113
1004,8,-152
1020,-78,-109
945,63,-145
1012,74,-55
1000,16,-133
961,39,-121
1020,-102,-125
988,35,-141
1031,66,-94
1000,20,-133
949,63,-94
969,55,-125
1020,63,-121
1000,-105,-168
945,4,-129
1004,-16,-90
1008,23,-156
1000,86,-90
957,-82,-125
984,70,-137
1062,-55,-133
1000,-43,-145
996,55,-141
1027,-31,-121
977,-94,-137
934,59,-125
1031,-12,-90
934,-63,-121
1039,-31,-121
988,86,-109
992,-102,-145
992,4,-148
1004,-8,-90
988,-102,-113
949,47,-117
1012,0,-82
945,74,-113
1070,86,-113
988,31,-152
1000,51,-78
1004,39,-141
1016,12,-117
980,-8,-94
965,63,-133
1094,94,-121
953,0,-152
1055,66,-109
988,31,-125
992,51,-121
1016,-90,-133
984,51,-137
988,-4,-137
992,55,-129
1020,74,-117
953,-102,-117
941,55,-117
984,-35,-82
922,4,-133
965,0,-137
1004,-78,-109
980,66,-141
941,102,-78
977,-27,-141
965,-59,-105
996,98,-94
980,66,-137
1105,86,-133
992,-43,-133
953,63,-125
1031,-20,-117
977,-35,-129
957,70,-109
1008,-90,-117
1035,-35,-145
1012,31,-152
973,12,-156
977,47,-133
1031,90,-86
934,39,-117
1098,23,-86
957,74,-133
1004,59,-125
988,-109,-148
949,16,-125
1004,27,-78
996,66,-133
949,55,-94
996,74,-137
1070,105,-125
980,-55,-141
871,47,-82
1027,-55,-117
957,0,-113
1035,105,-121
1016,-31,-156
1027,59,-160
1004,-102,-109
984,0,-133
945,20,-129
969,-98,-94
941,51,-121
1051,70,-98
965,0,-133
1004,-8,-129
1027,-94,-133
945,4,-129
1023,55,-109
1004,35,-137
1051,63,-105
1062,-8,-164
969,16,-137
1055,23,-86
953,63,-121
1059,86,-98
953,63,-121
980,121,-129
1016,-59,-160
977,0,-145
973,-70,-86
926,-55,-70
984,35,-121
996,-23,-98
969,-63,-121
984,0,-137
1082,-74,-133
945,-39,-137
988,27,-117
953,23,-137
953,59,-117
969,-94,-86
1000,-12,-145
1004,47,-137
996,-74,-86
1004,55,-152
996,20,-137
965,-98,-105
922,59,-113
1039,90,-94
945,20,-137
1023,74,-129
1023,51,-152
1004,70,-121
980,-78,-113
945,43,-121
1016,-51,-86
973,-78,-109
953,12,-141
1066,12,-117
988,70,-133
980,-59,-102
930,8,-129
949,8,-121
984,-31,-94
1000,63,-152
1031,82,-105
953,-4,-141
1066,-63,-105
1047,105,-113
934,-43,-137
969,12,-121
1020,-66,-117
973,-59,-117
1012,35,-129
1023,-78,-109
992,59,-160
1039,94,-86
969,8,-121
1016,47,-105
1066,-16,-129
957,31,-137
1082,70,-105
953,35,-137
1008,8,-74
1004,47,-133
965,90,-109
977,-105,-141
996,0,-148
1027,-12,-113
922,-86,-125
938,31,-109
1012,27,-98
953,78,-109
1039,-63,-102
1004,-43,-145
988,39,-137
1035,-66,-105
1043,-47,-145
977,66,-125
980,-63,-94
949,-63,-113
949,43,-105
1008,-74,-105
969,43,-137
1070,4,-145
1008,-23,-109
961,70,-137
961,109,-59
938,70,-137
1004,90,-94
1012,16,-156
1031,39,-137
934,-86,-113
973,47,-137
980,0,-90
938,39,-121
1047,4,-121
1027,63,-160
1012,98,-117
988,-35,-121
941,0,-129
992,-43,-82
961,-82,-117
984,20,-145
1070,-55,-117
980,-35,-148
1035,-70,-133
1020,94,-117
961,70,-148
1008,98,-78
1004,-51,-129
957,70,-133
1031,23,-113
988,59,-145
1062,98,-102
945,12,-125
1020,8,-98
945,105,-145
1008,47,-129
996,-121,-137
965,31,-137
965,31,-66
1004,63,-137
1000,51,-113
977,78,-129
1062,86,-125
1004,-35,-137
980,47,-125
973,-47,-94
996,-74,-117
945,4,-113
1000,-63,-102
996,-63,-137
980,43,-148
1035,-66,-121
1012,12,-148
1043,102,-129
965,-23,-129
938,70,-105
1004,-125,-105
1004,-4,-137
965,-8,-90
1047,102,-117
1012,-27,-152
973,66,-137
953,-90,-66
973,12,-141
965,-47,-109
977,-94,-102
969,-23,-133
1027,27,-129
1012,-74,-121
938,-8,-141
1051,12,-133
1023,-90,-117
996,-20,-137
965,20,-113
980,-86,-121
996,-43,-125
969,43,-109
1012,-43,-117
988,-20,-152
1004,23,-145
977,-102,-102
871,-16,-98
1016,39,-113
977,16,-117
984,47,-121
1020,-109,-94
1055,4,-172
980,63,-125
941,-74,-117
949,-16,-125
984,47,-113
965,51,-109
1016,59,-121
961,-109,-121
961,39,-133
1047,8,-102
973,74,-117
1012,86,-98
996,-66,-137
1023,43,-129
977,-20,-152
977,-90,-129
992,-8,-137
1035,90,-121
945,59,-121
1031,59,-74
926,47,-137
969,8,-133
1008,-8,-125
973,63,-141
969,94,-70
973,23,-148
992,86,-109
984,31,-137
1027,51,-137
945,-90,-148
934,47,-137
1020,-35,-78
965,-66,-105
930,23,-109
1027,39,-86
996,66,-137
984,-43,-121
988,-35,-141
996,-8,-129
1012,63,-121
949,-102,-117
945,55,-105
1086,-43,-82
996,-70,-129
945,-31,-109
1020,70,-129
1000,-121,-156
957,23,-141
973,8,-59
1008,55,-129
949,94,-109
984,74,-133
1074,90,-113
988,-20,-141
1023,55,-117
930,-8,-121
996,-66,-113
953,8,-117
1008,-82,-109
1004,-35,-145
996,51,-141
1043,-78,-125
1051,-16,-141
992,0,-129
977,-82,-98
961,-55,-117
953,23,-121
980,-70,-109
1055,59,-141
1059,105,-141
1012,-12,-152
969,63,-137
965,98,-63
969,47,-125
988,86,-98
988,31,-137
1059,47,-133
949,39,-102
1027,55,-102
957,12,-125
1012,16,-121
1000,-74,-156
1031,59,-172
1004,98,-113
930,86,-133
1004,102,-94
957,-43,-117
980,66,-117
1004,-70,-121
988,-59,-129
965,59,-133
1043,-55,-125
992,-43,-145
961,8,-117
961,-82,-94
1008,-51,-133
980,27,-129
977,31,-129
984,59,-148
988,102,-102
934,39,-125
1027,8,-59
941,90,-125
992,55,-117
1008,63,-145
1008,78,-113
945,-82,-78
988,70,-145
996,39,-94
969,74,-125
1039,94,-125
953,-55,-152
949,55,-145
1016,-74,-90
957,20,-117
1012,102,-90
1004,-47,-148
1000,63,-137
961,-102,-109
996,0,-137
1012,20,-145
973,-4,-105
938,55,-121
1047,82,-90
996,0,-137
992,74,-148
1000,35,-141
984,51,-109
969,-113,-109
934,31,-125
1023,-27,-98
1016,16,-148
1047,78,-133
992,-109,-141
938,59,-133
1004,-51,-74
1008,-55,-141
941,31,-90
1016,-4,-90
973,-113,-133
1031,51,-152
1035,0,-105
977,51,-125
930,113,-133
938,-86,-117
949,0,-117
1035,-55,-105
938,59,-156
1051,47,-105
1043,-55,-141
973,70,-121
980,-78,-98
957,-43,-121
977,31,-113
1027,-86,-117
1027,8,-113
1070,4,-148
992,-23,-121
949,66,-113
1004,86,-63
953,74,-133
1027,78,-94
1020,23,-148
1016,51,-133
914,-86,-105
992,47,-137
945,59,-109
953,47,-117
1055,8,-121
1008,70,-156
1035,98,-125
957,-27,-105
957,4,-117
988,-35,-90
988,-82,-129
984,8,-133
1055,-59,-98
945,-47,-145
996,-23,-148
1027,94,-125
953,74,-129
1004,90,-86
996,-70,-121
973,35,-129
1023,-43,-105
1016,-51,-152
992,12,-145
988,-70,-90
938,-43,-90
1008,27,-148
992,16,-102
953,66,-121
1059,98,-109
969,43,-164
1047,39,-78
938,86,-137
973,47,-113
988,43,-117
1074,66,-152
1000,-94,-129
930,59,-129
1012,90,-102
953,70,-117
1004,78,-102
996,-74,-148
977,51,-148
1070,-70,-121
1004,-51,-145
977,4,-133
996,-20,-82
945,-94,-113
941,23,-121
1008,-55,-98
1000,-16,-145
977,0,-145
1055,-16,-109
965,74,-148
949,109,-70
1008,-23,-148
938,-23,-98
1004,102,-94
977,-78,-137
1035,8,-156
1020,-43,-109
938,-35,-141
1051,-47,-141
1035,102,-117
973,-66,-133
961,4,-117
1031,-43,-117
977,-90,-117
1004,47,-137
1023,-47,-105
996,-70,-160
984,4,-133
980,-51,-86
875,51,-82
1047,12,-105
996,-47,-125
996,70,-133
1031,-86,-117
1020,-27,-156
969,31,-125
1004,-82,-94
1027,-27,-117
953,8,-121
980,-82,-98
988,-31,-141
992,23,-145
996,-70,-117
1004,43,-156
1051,12,-141
961,-8,-129
930,63,-109
1035,98,-102
941,74,-133
1031,70,-105
1027,35,-156
992,51,-121
988,35,-109
1004,55,-90
977,35,-141
977,8,-148
984,-78,-109
957,70,-121
969,113,-74
934,-35,-133
945,4,-125
1008,-55,-105
1000,63,-148
1043,86,-109
949,-39,-113
1012,70,-117
992,-82,-102
965,-43,-117
973,74,-105
996,-82,-125
1027,-55,-141
957,47,-145
1035,-39,-125
1004,-35,-137
969,16,-129
965,-94,-82
996,-39,-125
1012,31,-105
914,35,-145
969,59,-148
996,94,-105
930,43,-133
1023,12,-47
941,82,-121
1035,70,-121
1012,63,-145
1016,82,-105
941,-70,-98
1008,78,-148
1000,39,-98
957,74,-125
1051,102,-121
957,-47,-164
949,47,-133
1008,-74,-105
957,23,-121
1016,102,-82
996,-35,-152
1004,63,-137
957,-102,-102
992,12,-137
1012,31,-148
973,4,-109
996,43,-125
1027,-94,-145
996,16,-148
1000,78,-148
1004,43,-129
992,55,-109
973,-113,-109
938,35,-133
1035,-31,-109
996,39,-152
1047,78,-137
984,-105,-133
938,59,-133
996,-63,-78
1020,-51,-137
945,16,-98
1023,-8,-98
980,-105,-145
1031,8,-164
1039,-4,-105
961,-63,-125
1039,-78,-152
1031,78,-125
965,-109,-117
961,12,-125
1055,4,-113
1000,78,-145
1035,27,-137
973,70,-141
1008,98,-82
969,-23,-137
1016,59,-121
996,-74,-125
1039,-31,-117
1012,8,-141
1012,-86,-113
980,-39,-141
891,47,-98
1004,-66,-121
1000,27,-113
1039,94,-125
1016,-4,-156
1020,51,-168
996,94,-109
941,63,-121
1016,74,-86
961,39,-133
1102,59,-141
1000,31,-137
977,70,-94
1023,-20,-117
949,8,-125
1004,-12,-82
984,-94,-133
973,8,-137
992,-43,-109
949,20,-176
1031,8,-137
949,-74,-121
953,78,-113
1059,105,-105
945,78,-137
1016,129,-113
1023,-39,-156
980,12,-137
965,-66,-102
930,-59,-70
961,43,-129
996,-55,-98
980,-47,-133
1004,8,-125
1047,-78,-141
1020,-43,-137
969,31,-117
996,31,-121
949,63,-113
996,94,-86
973,39,-137
1039,20,-86
957,98,-152
1027,51,-137
953,55,-109
1016,70,-117
1039,-109,-137
949,27,-145
1039,47,-125
980,74,-125
992,90,-94
988,51,-137
1035,51,-78
1000,47,-160
996,8,-141
957,-78,-98
926,66,-109
1031,102,-98
934,0,-137
1031,70,-141
1023,31,-152
992,51,-113
953,-82,-109
965,55,-125
1012,-39,-90
992,-86,-117
969,27,-137
1078,35,-105
980,59,-125
988,-35,-109
922,4,-129
938,12,-117
992,8,-86
1039,8,-160
1035,-39,-109
977,-39,-129
1023,-74,-113
1035,90,-113
945,-94,-121
973,8,-129
1051,-27,-125
1000,-78,-129
1047,-16,-129
1012,113,-129
980,74,-152
1012,102,-82
992,-55,-117
1004,74,-121
910,31,-145
973,63,-148
1066,102,-102
934,-20,-129
895,63,-86
1008,-70,-121
949,20,-102
1039,94,-94
1016,12,-156
1012,51,-145
957,-109,-90
957,51,-121
1016,63,-82
965,55,-121
1105,8,-145
996,23,-125
973,70,-90
1023,-23,-117
949,0,-113
996,-23,-94
980,-90,-145
973,8,-145
996,-43,-109
1043,23,-172
1035,86,-109
957,-74,-117
945,74,-117
1055,-74,-105
988,-39,-137
988,94,-129
1027,-47,-117
1016,-86,-152
977,63,-137
949,-23,-70
930,-59,-125
1027,-51,-113
996,94,-102
961,-86,-129
984,4,-117
1023,-27,-109
977,-94,-125
977,43,-137
1043,-20,-117
988,-94,-141
945,4,-121
996,-35,-82
938,-82,-125
957,16,-109
996,70,-117
1008,74,-152
1004,-66,-105
957,-43,-113
895,43,-74
1035,-70,-90
996,-59,-109
957,66,-109
1031,-55,-121
1055,-74,-168
949,51,-133
992,-51,-105
980,39,-148
1016,12,-129
961,-39,-86
977,66,-125
1082,109,-129
934,82,-141
1047,98,-109
980,8,-125
973,27,-109
1031,-90,-125
977,59,-145
1016,-12,-121
1008,31,-109
1004,47,-125
965,-117,-109
941,35,-117
996,-8,-82
918,-20,-125
945,12,-117
1078,51,-98
984,55,-137
930,78,-82
996,-47,-137
969,-63,-113
980,74,-105
988,63,-129
1082,82,-141
992,-78,-125
945,63,-129
1012,-4,-94
957,-90,-129
945,16,-113
1027,-39,-94
1031,-74,-152
996,16,-141
996,55,-152
980,63,-129
1012,98,-102
953,59,-121
1086,63,-94
941,55,-145
1000,23,-133
980,8,-121
961,43,-98
1020,-90,-125
965,39,-133
953,117,-129
1020,43,-148
1020,63,-133
957,-98,-113
898,39,-102
1047,-35,-113
977,-55,-102
949,20,-129
1051,31,-105
1020,63,-156
1016,-51,-121
969,-55,-113
949,-8,-105
992,74,-94
957,-105,-129
980,55,-145
1082,-20,-90
996,-59,-145
1000,-35,-141
1020,66,-133
977,-117,-117
934,23,-137
1039,16,-98
1000,35,-129
910,66,-145
1004,70,-152
1031,102,-109
957,-31,-117
1000,43,-90
961,-51,-109
992,-63,-117
980,0,-125
1043,-66,-125
1016,-55,-164
957,43,-121
1016,-74,-98
1027,-35,-105
957,0,-113
996,-51,-98
988,-70,-141
973,16,-145
1000,-55,-113
1012,31,-152
1039,94,-137
961,-51,-129
938,66,-113
1051,-105,-113
996,-35,-137
938,59,-121
1027,-66,-113
1008,-70,-156
980,59,-141
953,-43,-78
949,-23,-141
1016,-63,-117
1000,102,-94
957,-66,-133
1008,8,-121
1020,-43,-117
949,-66,-133
1004,35,-137
1039,-43,-102
984,-74,-137
945,0,-113
996,-51,-98
934,-70,-121
953,35,-117
1031,43,-117
1004,70,-148
988,-86,-105
953,-23,-121
887,47,-82
1008,-86,-94
980,-66,-121
992,70,-121
1012,-66,-105
1070,-47,-168
973,51,-141
988,-55,-113
1000,47,-137
1031,8,-121
984,-16,-102
965,59,-137
1094,98,-105
949,-4,-148
996,35,-168
977,-102,-117
941,51,-125
1023,63,-86
969,-4,-121
1035,31,-113
1020,-105,-137
1020,16,-160
1000,43,-129
965,51,-105
1035,59,-98
902,16,-141
969,8,-137
996,-90,-117
980,66,-141
934,90,-74
965,-31,-133
953,-70,-117
984,94,-102
984,74,-129
1090,86,-137
992,-66,-129
953,63,-125
1008,-27,-98
965,-63,-125
957,63,-113
1016,-59,-98
1027,-59,-152
1000,16,-148
1000,35,-152
977,66,-137
1016,102,-90
949,55,-117
1086,39,-82
949,70,-145
1008,35,-133
980,-105,-133
949,35,-129
1004,59,-74
969,59,-125
973,98,-94
1004,66,-152
996,39,-90
938,-82,-121
887,39,-90
1008,-43,-102
973,-51,-113
953,12,-125
1027,-16,-109
1008,-98,-176
969,-8,-133
1027,51,-105
1035,-12,-156
977,8,-129
1004,-12,-78
949,51,-113
1043,90,-94
996,-16,-152
992,-35,-137
1035,98,-117
996,-78,-129
953,20,-113
1023,-47,-98
914,-39,-113
1062,-35,-129
988,105,-105
996,-86,-148
1008,0,-148
996,-43,-86
945,-74,-113
969,35,-109
1004,-47,-90
941,-86,-121
953,12,-121
1020,-51,-102
945,-90,-152
973,12,-125
1035,39,-133
977,63,-125
984,-78,-86
957,-39,-117
980,27,-121
1020,-82,-133
1023,-16,-117
1008,4,-133
1016,-74,-121
988,-55,-141
898,27,-102
988,-55,-105
957,55,-121
1023,12,-105
1004,-12,-148
1020,51,-164
1016,86,-105
922,66,-137
1016,105,-90
961,27,-125
996,31,-125
1016,39,-133
1000,51,-94
969,23,-148
953,20,-109
980,-82,-70
992,59,-141
1051,105,-133
945,-51,-141
1004,4,-152
1016,-39,-94
938,-90,-125
887,47,-156
1086,-39,-105
965,39,-113
945,125,-137
1023,-47,-152
988,74,-152
969,-78,-94
945,12,-184
1035,23,-113
1008,-39,-102
957,78,-129
1066,98,-113
969,-12,-168
965,66,-137
996,-78,-98
949,16,-109
1027,82,-78
988,20,-141
1004,43,-137
988,47,-121
980,16,-129
965,-105,-117
949,43,-125
1035,4,-94
992,39,-133
1004,63,-105
988,-66,-148
973,8,-125
988,-31,-78
953,-78,-113
949,31,-129
1016,-63,-109
984,-8,-141
984,4,-148
1051,-31,-113
961,74,-141
961,117,-63
1012,-23,-141
949,12,-90
992,-74,-105
980,-66,-141
1035,12,-160
1020,-55,-113
969,-27,-141
1070,-74,-133
1000,27,-90
969,-66,-125
977,0,-125
1012,-43,-109
957,-78,-125
1027,20,-148
1152,-63,-129
969,-82,-156
953,8,-125
980,-51,-90
891,-59,-82
973,31,-121
977,0,-105
1008,70,-129
1020,-90,-117
1020,-12,-160
965,27,-121
992,-74,-98
1020,-43,-113
965,70,-121
980,-74,-98
1004,-39,-148
984,23,-137
1004,-78,-121
1016,27,-160
1043,-8,-129
1020,-74,-94
984,-63,-145
969,12,-109
961,-70,-86
957,8,-125
1035,90,-133
1078,-27,-117
980,66,-145
961,82,-82
1000,35,-129
980,102,-105
977,27,-137
1066,35,-148
988,63,-133
1039,78,-102
918,0,-129
1004,8,-117
980,-90,-148
1004,55,-172
1023,74,-113
949,66,-125
980,121,-109
957,-55,-117
965,74,-117
1008,-70,-117
1027,-66,-145
973,31,-148
1035,-4,-137
1000,-55,-141
969,4,-129
980,-74,-78
977,-39,-121
973,63,-47
934,8,-125
945,55,-141
1008,98,-113
938,47,-137
1035,43,-66
949,47,-121
984,51,-117
1008,51,-137
1023,78,-125
938,-70,-98
1000,55,-137
973,74,-109
961,74,-121
1035,94,-117
984,-78,-160
949,23,-125
1035,-55,-98
938,35,-141
1008,98,-86
984,-55,-137
988,66,-137
996,-98,-129
1027,-23,-141
969,-23,-82
1047,102,-121
965,-59,-117
953,16,-117
1031,-66,-117
945,-27,-113
1051,-86,-129
1004,102,-105
1008,-59,-156
1000,16,-141
953,-51,-86
941,-51,-117
1020,-12,-98
984,117,-117
945,-63,-121
969,8,-121
1012,-66,-113
938,-86,-137
973,35,-109
1039,-16,-129
957,63,-148
1016,98,-90
984,-16,-137
1020,39,-121
984,-74,-94
1043,-35,-113
1023,66,-141
1004,-98,-121
984,-23,-133
895,47,-98
980,-55,-148
1020,31,-105
1020,12,-109
1016,20,-152
1027,47,-148
996,-109,-113
941,59,-137
1016,59,-82
965,51,-129
1008,51,-141
1000,31,-133
992,66,-90
1016,20,-129
969,-4,-113
996,-20,-74
984,-90,-133
980,63,-137
977,-51,-102
949,4,-168
1023,4,-141
969,-66,-102
949,70,-113
1000,90,-90
953,51,-137
969,121,-125
1027,-23,-168
992,70,-141
953,-82,-94
926,-20,-66
992,82,-133
1008,-35,-102
965,-35,-125
992,12,-121
1074,-98,-141
1012,-8,-145
1000,27,-148
949,20,-145
953,51,-121
1031,78,-86
965,39,-145
1094,35,-90
984,59,-121
1020,78,-148
953,59,-125
1020,86,-105
1027,-78,-152
996,70,-137
992,51,-148
984,66,-129
1016,102,-98
949,-55,-113
953,39,-133
1016,-82,-113
980,39,-137
1066,98,-117
1000,-23,-145
957,66,-125
953,-117,-55
1020,0,-137
945,27,-125
1012,-102,-121
980,51,-152
1074,74,-117
961,16,-125
1008,8,-105
953,39,-117
1004,63,-113
1031,-102,-168
988,-4,-141
1031,66,-105
1055,-4,-137
969,4,-121
1027,16,-74
977,63,-133
1082,-39,-129
941,-63,-125
1047,102,-152
1020,-31,-125
1000,-90,-148
945,63,-133
1004,-27,-86
918,-86,-98
1004,35,-137
1016,-31,-90
984,-94,-152
988,4,-152
1020,-23,-109
1016,-78,-129
945,39,-129
1016,8,-86
945,78,-105
1023,86,-102
984,51,-148
1027,43,-86
1000,70,-137
992,27,-125
965,16,-98
1000,47,-113
1012,-121,-121
945,31,-141
1051,47,-121
969,59,-133
1008,74,-113
1000,-86,-133
996,51,-141
1004,-43,-121
992,-86,-133
992,4,-152
1039,8,-90
969,70,-117
973,-59,-82
930,12,-133
961,0,-137
1012,-63,-121
973,59,-141
977,86,-74
992,-12,-137
1000,-66,-94
1004,105,-86
965,-51,-133
1008,12,-156
1004,-55,-117
988,59,-133
1000,16,-105
988,-16,-129
973,70,-109
992,-90,-113
1016,-12,-152
1027,43,-137
953,0,-172
984,47,-145
1035,90,-82
930,20,-113
1086,35,-94
969,63,-125
996,94,-141
992,-109,-141
961,12,-133
996,12,-82
910,59,-109
926,20,-109
984,63,-141
1066,94,-117
980,-55,-137
895,39,-78
1000,-55,-109
965,27,-117
1031,105,-121
1012,-20,-156
1016,55,-160
1008,-90,-109
992,0,-137
930,8,-145
957,-102,-98
938,47,-125
1055,66,-94
973,-4,-129
992,66,-117
1027,-86,-133
953,-4,-133
973,43,-109
957,-105,-109
938,-8,-125
988,43,-102
992,8,-129
980,31,-145
961,-121,-82
973,47,-121
949,98,-82
934,-59,-133
949,-4,-121
992,59,-113
1004,63,-141
1023,82,-117
965,-78,-113
996,70,-113
988,-31,-66
949,-102,-125
969,63,-125
1016,-35,-105
1035,-102,-133
953,23,-148
1039,20,-129
957,70,-117
1004,90,-94
988,47,-133
1035,43,-86
1004,55,-160
996,23,-137
961,-94,-102
934,59,-113
1035,86,-98
938,8,-137
1000,86,-113
1027,51,-145
1004,66,-121
961,-70,-125
961,43,-117
1020,-47,-94
977,-74,-109
957,16,-137
1066,12,-109
980,70,-125
980,-51,-98
922,12,-129
945,8,-125
980,-23,-94
1004,63,-152
1039,78,-113
965,-20,-133
1066,-78,-94
1047,94,-117
941,-66,-137
977,8,-129
1023,-63,-94
992,-86,-129
1020,23,-125
1020,-55,-117
992,66,-160
1031,105,-94
969,-12,-121
1012,59,-102
906,0,-145
957,51,-133
1078,90,-98
